Step,Action,Reasoning,Observation,Reward,Done
106,apply,"I will use the key to unlock the door to explore the dark area.
ACTION: apply","message:
What do you want to use or apply? [f or ?*]

language observation:
stairs up far southsouthwest
dark area far southwest
vertical wall far west
horizontal wall near south
doorway near southwest
dark area very near east
tame little dog very near westsouthwest
horizontal wall adjacent north and northwest
northeast room corner adjacent northeast
vertical closed door adjacent east
vertical wall adjacent southeast

cursor:

(x=44, y=0)

map:
                                                                                
                                                                                
                -----------                                                     
                |........@+                                                     
                |......d..|                                                     
                |.........|                                                     
                |..........                                                     
                |.........|                                                     
                ----.------                                                     
                   ##                                                           
                   #                                                            
               #####                                                            
               #                                                                
           ----.-----                                                           
           |........|  ##                                                       
           |.......<.### #                                                      
           |........|#####                                                      
           |.........#                                                          
           ----------                                                           
                                                                                
                                                                                
Agent the Troglodyte           St:18/02 Dx:16 Co:14 In:8 Wi:9 Ch:8 Lawful S:0   
Dlvl:1 $:0 HP:18(18) Pw:1(1) AC:8 Xp:1/0 T:63                                   

",0.0,False
107,f,"I want to use the key to unlock the door.
ACTION: f","message:
In what direction?

language observation:
stairs up far southsouthwest
dark area far southwest
vertical wall far west
horizontal wall near south
doorway near southwest
dark area very near east
tame little dog very near westsouthwest
horizontal wall adjacent north and northwest
northeast room corner adjacent northeast
vertical closed door adjacent east
vertical wall adjacent southeast

cursor:

(x=19, y=0)

map:
                                                                                
                                                                                
                -----------                                                     
                |........@+                                                     
                |......d..|                                                     
                |.........|                                                     
                |..........                                                     
                |.........|                                                     
                ----.------                                                     
                   ##                                                           
                   #                                                            
               #####                                                            
               #                                                                
           ----.-----                                                           
           |........|  ##                                                       
           |.......<.### #                                                      
           |........|#####                                                      
           |.........#                                                          
           ----------                                                           
                                                                                
                                                                                
Agent the Troglodyte           St:18/02 Dx:16 Co:14 In:8 Wi:9 Ch:8 Lawful S:0   
Dlvl:1 $:0 HP:18(18) Pw:1(1) AC:8 Xp:1/0 T:63                                   

",0.0,False
108,east,"I will apply the key to the east to unlock the door and explore the dark area.
ACTION: east","message:
Unlock it? [yn] (n)

language observation:
stairs up far southsouthwest
dark area far southwest
vertical wall far west
horizontal wall near south
doorway near southwest
dark area very near east
tame little dog very near westsouthwest
horizontal wall adjacent north and northwest
northeast room corner adjacent northeast
vertical closed door adjacent east
vertical wall adjacent southeast

cursor:

(x=20, y=0)

map:
                                                                                
                                                                                
                -----------                                                     
                |........@+                                                     
                |......d..|                                                     
                |.........|                                                     
                |..........                                                     
                |.........|                                                     
                ----.------                                                     
                   ##                                                           
                   #                                                            
               #####                                                            
               #                                                                
           ----.-----                                                           
           |........|  ##                                                       
           |.......<.### #                                                      
           |........|#####                                                      
           |.........#                                                          
           ----------                                                           
                                                                                
                                                                                
Agent the Troglodyte           St:18/02 Dx:16 Co:14 In:8 Wi:9 Ch:8 Lawful S:0   
Dlvl:1 $:0 HP:18(18) Pw:1(1) AC:8 Xp:1/0 T:63                                   

",0.0,False
109,y,"I want to unlock the door to explore the dark area.
ACTION: y","message:
You succeed in unlocking the door.

language observation:
stairs up far southsouthwest
dark area far southwest
vertical wall far west
horizontal wall near south
doorway near southwest
dark area very near east
horizontal wall adjacent north and northwest
northeast room corner adjacent northeast
vertical closed door adjacent east
vertical wall adjacent southeast
tame little dog adjacent west

cursor:
Yourself a caveman
(x=25, y=4)

map:
                                                                                
                                                                                
                -----------                                                     
                |.......d@+                                                     
                |.........|                                                     
                |.........|                                                     
                |..........                                                     
                |.........|                                                     
                ----.------                                                     
                   ##                                                           
                   #                                                            
               #####                                                            
               #                                                                
           ----.-----                                                           
           |........|  ##                                                       
           |.......<.### #                                                      
           |........|#####                                                      
           |.........#                                                          
           ----------                                                           
                                                                                
                                                                                
Agent the Troglodyte           St:18/02 Dx:16 Co:14 In:8 Wi:9 Ch:8 Lawful S:0   
Dlvl:1 $:0 HP:18(18) Pw:1(1) AC:8 Xp:1/0 T:64                                   

",0.0,False
110,east,"I will move east to explore the newly unlocked area and uncover more of the level.
ACTION: east","message:
The door opens.  You hear someone counting money.

language observation:
stairs up far southsouthwest
dark area far southwest
vertical wall far west
horizontal wall near south
doorway near southwest
dark area very near east
horizontal wall adjacent north and northwest
northeast room corner adjacent northeast
vertical open door adjacent east
vertical wall adjacent southeast
tame little dog adjacent southwest

cursor:
Yourself a caveman
(x=25, y=4)

map:
                                                                                
                                                                                
                -----------                                                     
                |........@-                                                     
                |.......d.|                                                     
                |.........|                                                     
                |..........                                                     
                |.........|                                                     
                ----.------                                                     
                   ##                                                           
                   #                                                            
               #####                                                            
               #                                                                
           ----.-----                                                           
           |........|  ##                                                       
           |.......<.### #                                                      
           |........|#####                                                      
           |.........#                                                          
           ----------                                                           
                                                                                
                                                                                
Agent the Troglodyte           St:18/02 Dx:16 Co:14 In:8 Wi:9 Ch:8 Lawful S:0   
Dlvl:1 $:0 HP:18(18) Pw:1(1) AC:8 Xp:1/0 T:65                                   

",0.0,False
111,east,"The sound of someone counting money suggests a shop. I should explore the area.
ACTION: east","message:


language observation:
stairs up far southsouthwest
horizontal wall near southwest
dark area very near east and southeast
northeast room corner adjacent north
dark area adjacent northeast
vertical wall adjacent south
tame little dog adjacent west
horizontal wall adjacent northwest

cursor:
Yourself a caveman
(x=26, y=4)

map:
                                                                                
                                                                                
                -----------                                                     
                |........d@#                                                    
                |.........|#                                                    
                |.........|                                                     
                |..........                                                     
                |.........|                                                     
                ----.------                                                     
                   ##                                                           
                   #                                                            
               #####                                                            
               #                                                                
           ----.-----                                                           
           |........|  ##                                                       
           |.......<.### #                                                      
           |........|#####                                                      
           |.........#                                                          
           ----------                                                           
                                                                                
                                                                                
Agent the Troglodyte           St:18/02 Dx:16 Co:14 In:8 Wi:9 Ch:8 Lawful S:0   
Dlvl:1 $:0 HP:18(18) Pw:1(1) AC:8 Xp:1/0 T:66                                   

",0.0,False
112,east,"I will explore the dark area to the east, potentially finding the shopkeeper.
ACTION: east","message:


language observation:
stairs up far southsouthwest
dark area very near south
dark area adjacent north, northeast, east, and southeast
vertical wall adjacent southwest
tame little dog adjacent west
northeast room corner adjacent northwest

cursor:
Yourself a caveman
(x=27, y=4)

map:
                                                                                
                                                                                
                -----------                                                     
                |.........d@                                                    
                |.........|#                                                    
                |.........|                                                     
                |..........                                                     
                |.........|                                                     
                ----.------                                                     
                   ##                                                           
                   #                                                            
               #####                                                            
               #                                                                
           ----.-----                                                           
           |........|  ##                                                       
           |.......<.### #                                                      
           |........|#####                                                      
           |.........#                                                          
           ----------                                                           
                                                                                
                                                                                
Agent the Troglodyte           St:18/02 Dx:16 Co:14 In:8 Wi:9 Ch:8 Lawful S:0   
Dlvl:1 $:0 HP:18(18) Pw:1(1) AC:8 Xp:1/0 T:67                                   

",0.0,False
113,east,"I should explore the dark area to the east to find the shopkeeper and any items.
ACTION: east","message:
It's solid stone.

language observation:
stairs up far southsouthwest
dark area very near south
dark area adjacent north, northeast, east, and southeast
vertical wall adjacent southwest
tame little dog adjacent west
northeast room corner adjacent northwest

cursor:
Yourself a caveman
(x=27, y=4)

map:
                                                                                
                                                                                
                -----------                                                     
                |.........d@                                                    
                |.........|#                                                    
                |.........|                                                     
                |..........                                                     
                |.........|                                                     
                ----.------                                                     
                   ##                                                           
                   #                                                            
               #####                                                            
               #                                                                
           ----.-----                                                           
           |........|  ##                                                       
           |.......<.### #                                                      
           |........|#####                                                      
           |.........#                                                          
           ----------                                                           
                                                                                
                                                                                
Agent the Troglodyte           St:18/02 Dx:16 Co:14 In:8 Wi:9 Ch:8 Lawful S:0   
Dlvl:1 $:0 HP:18(18) Pw:1(1) AC:8 Xp:1/0 T:67                                   

",0.0,False
114,south,"I hit a wall, so I need to explore in another direction to find the shopkeeper.
ACTION: south","message:


language observation:
stairs up far southsouthwest
dark area very near north and south
horizontal wall very near northwest
dark area adjacent northeast, east, and southeast
vertical wall adjacent southwest and west
tame little dog adjacent northwest

cursor:
Yourself a caveman
(x=27, y=5)

map:
                                                                                
                                                                                
                -----------                                                     
                |.........d#                                                    
                |.........|@                                                    
                |.........|#                                                    
                |..........                                                     
                |.........|                                                     
                ----.------                                                     
                   ##                                                           
                   #                                                            
               #####                                                            
               #                                                                
           ----.-----                                                           
           |........|  ##                                                       
           |.......<.### #                                                      
           |........|#####                                                      
           |.........#                                                          
           ----------                                                           
                                                                                
                                                                                
Agent the Troglodyte           St:18/02 Dx:16 Co:14 In:8 Wi:9 Ch:8 Lawful S:0   
Dlvl:1 $:0 HP:18(18) Pw:1(1) AC:8 Xp:1/0 T:68                                   

",0.0,False
115,south,"I will explore south to find the shopkeeper and identify items to sell.
ACTION: south","message:


language observation:
stairs up far southsouthwest
dark area near north
horizontal wall near southwest
dark area very near southeast and south
tame little dog adjacent north
dark area adjacent northeast and east
doorway adjacent southwest
vertical wall adjacent west and northwest

cursor:
Yourself a caveman
(x=27, y=6)

map:
                                                                                
                                                                                
                -----------                                                     
                |.........-#                                                    
                |.........|d                                                    
                |.........|@                                                    
                |..........##                                                   
                |.........|                                                     
                ----.------                                                     
                   ##                                                           
                   #                                                            
               #####                                                            
               #                                                                
           ----.-----                                                           
           |........|  ##                                                       
           |.......<.### #                                                      
           |........|#####                                                      
           |.........#                                                          
           ----------                                                           
                                                                                
                                                                                
Agent the Troglodyte           St:18/02 Dx:16 Co:14 In:8 Wi:9 Ch:8 Lawful S:0   
Dlvl:1 $:0 HP:18(18) Pw:1(1) AC:8 Xp:1/0 T:69                                   

",0.0,False
116,south,"I will explore south to find the shopkeeper and identify items to sell.
ACTION: south","message:


language observation:
stairs up far southsouthwest
dark area near north
dark area very near east and south
tame little dog adjacent north
dark area adjacent northeast and southeast
vertical wall adjacent southwest and northwest
doorway adjacent west

cursor:
Yourself a caveman
(x=27, y=7)

map:
                                                                                
                                                                                
                -----------                                                     
                |.........-#                                                    
                |.........|#                                                    
                |.........|d                                                    
                |..........@#                                                   
                |.........|#                                                    
                ----.------                                                     
                   ##                                                           
                   #                                                            
               #####                                                            
               #                                                                
           ----.-----                                                           
           |........|  ##                                                       
           |.......<.### #                                                      
           |........|#####                                                      
           |.........#                                                          
           ----------                                                           
                                                                                
                                                                                
Agent the Troglodyte           St:18/02 Dx:16 Co:14 In:8 Wi:9 Ch:8 Lawful S:0   
Dlvl:1 $:0 HP:18(18) Pw:1(1) AC:8 Xp:1/0 T:70                                   

",0.0,False
117,south,"I will explore south to find the shopkeeper and identify items to sell.
ACTION: south","message:


language observation:
stairs up far southwest
dark area near north
horizontal wall near northwest
dark area very near northeast and south
tame little dog adjacent northeast
dark area adjacent east and southeast
southeast corner adjacent southwest
vertical wall adjacent west
doorway adjacent northwest

cursor:
Yourself a caveman
(x=27, y=8)

map:
                                                                                
                                                                                
                -----------                                                     
                |.........-#                                                    
                |.........|#                                                    
                |.........|#                                                    
                |..........#d                                                   
                |.........|@                                                    
                ----.------#                                                    
                   ##                                                           
                   #                                                            
               #####                                                            
               #                                                                
           ----.-----                                                           
           |........|  ##                                                       
           |.......<.### #                                                      
           |........|#####                                                      
           |.........#                                                          
           ----------                                                           
                                                                                
                                                                                
Agent the Troglodyte           St:18/02 Dx:16 Co:14 In:8 Wi:9 Ch:8 Lawful S:0   
Dlvl:1 $:0 HP:18(18) Pw:1(1) AC:8 Xp:1/0 T:71                                   

",0.0,False
118,south,"I will explore south to find the shopkeeper and identify items to sell.
ACTION: south","message:


language observation:
dark area far north
stairs up far westsouthwest
dark area very near south
dark area adjacent northeast, east, southeast, and southwest
southeast corner adjacent west
vertical wall adjacent northwest

cursor:
Yourself a caveman
(x=27, y=9)

map:
                                                                                
                                                                                
                -----------                                                     
                |.........-#                                                    
                |.........|#                                                    
                |.........|#                                                    
                |..........##                                                   
                |.........|#                                                    
                ----.------@                                                    
                   ##      #                                                    
                   #                                                            
               #####                                                            
               #                                                                
           ----.-----                                                           
           |........|  ##                                                       
           |.......<.### #                                                      
           |........|#####                                                      
           |.........#                                                          
           ----------                                                           
                                                                                
                                                                                
Agent the Troglodyte           St:18/02 Dx:16 Co:14 In:8 Wi:9 Ch:8 Lawful S:0   
Dlvl:1 $:0 HP:18(18) Pw:1(1) AC:8 Xp:1/0 T:72                                   

",0.0,False
119,south,"I'm near the shopkeeper. I will move south to interact with him.
ACTION: south","message:


language observation:
dark area far north
stairs up far westsouthwest
dark area very near southeast and south
tame little dog adjacent north
dark area adjacent northeast, east, southwest, and west
southeast corner adjacent northwest

cursor:
Yourself a caveman
(x=27, y=10)

map:
                                                                                
                                                                                
                -----------                                                     
                |.........-#                                                    
                |.........|#                                                    
                |.........|#                                                    
                |..........##                                                   
                |.........|#                                                    
                ----.------d                                                    
                   ##      @                                                    
                   #       ##                                                   
               #####                                                            
               #                                                                
           ----.-----                                                           
           |........|  ##                                                       
           |.......<.### #                                                      
           |........|#####                                                      
           |.........#                                                          
           ----------                                                           
                                                                                
                                                                                
Agent the Troglodyte           St:18/02 Dx:16 Co:14 In:8 Wi:9 Ch:8 Lawful S:0   
Dlvl:1 $:0 HP:18(18) Pw:1(1) AC:8 Xp:1/0 T:73                                   

",0.0,False
120,pickup,"I'm next to the shopkeeper. I will try to pick up the rocks to sell them.
ACTION: pickup","message:
There is nothing here to pick up.

language observation:
dark area far north
stairs up far westsouthwest
dark area very near southeast and south
tame little dog adjacent north
dark area adjacent northeast, east, southwest, and west
southeast corner adjacent northwest

cursor:
Yourself a caveman
(x=27, y=10)

map:
                                                                                
                                                                                
                -----------                                                     
                |.........-#                                                    
                |.........|#                                                    
                |.........|#                                                    
                |..........##                                                   
                |.........|#                                                    
                ----.------d                                                    
                   ##      @                                                    
                   #       ##                                                   
               #####                                                            
               #                                                                
           ----.-----                                                           
           |........|  ##                                                       
           |.......<.### #                                                      
           |........|#####                                                      
           |.........#                                                          
           ----------                                                           
                                                                                
                                                                                
Agent the Troglodyte           St:18/02 Dx:16 Co:14 In:8 Wi:9 Ch:8 Lawful S:0   
Dlvl:1 $:0 HP:18(18) Pw:1(1) AC:8 Xp:1/0 T:73                                   

",0.0,False
121,pickup,"I want to pick up the rocks to sell them to the shopkeeper.
ACTION: pickup","message:
There is nothing here to pick up.

language observation:
dark area far north
stairs up far westsouthwest
dark area very near southeast and south
tame little dog adjacent north
dark area adjacent northeast, east, southwest, and west
southeast corner adjacent northwest

cursor:
Yourself a caveman
(x=27, y=10)

map:
                                                                                
                                                                                
                -----------                                                     
                |.........-#                                                    
                |.........|#                                                    
                |.........|#                                                    
                |..........##                                                   
                |.........|#                                                    
                ----.------d                                                    
                   ##      @                                                    
                   #       ##                                                   
               #####                                                            
               #                                                                
           ----.-----                                                           
           |........|  ##                                                       
           |.......<.### #                                                      
           |........|#####                                                      
           |.........#                                                          
           ----------                                                           
                                                                                
                                                                                
Agent the Troglodyte           St:18/02 Dx:16 Co:14 In:8 Wi:9 Ch:8 Lawful S:0   
Dlvl:1 $:0 HP:18(18) Pw:1(1) AC:8 Xp:1/0 T:73                                   

",0.0,False
122,west,"I am next to the shopkeeper. I will move onto the shop square to pick up items.
ACTION: west","message:
It's solid stone.

language observation:
dark area far north
stairs up far westsouthwest
dark area very near southeast and south
tame little dog adjacent north
dark area adjacent northeast, east, southwest, and west
southeast corner adjacent northwest

cursor:
Yourself a caveman
(x=27, y=10)

map:
                                                                                
                                                                                
                -----------                                                     
                |.........-#                                                    
                |.........|#                                                    
                |.........|#                                                    
                |..........##                                                   
                |.........|#                                                    
                ----.------d                                                    
                   ##      @                                                    
                   #       ##                                                   
               #####                                                            
               #                                                                
           ----.-----                                                           
           |........|  ##                                                       
           |.......<.### #                                                      
           |........|#####                                                      
           |.........#                                                          
           ----------                                                           
                                                                                
                                                                                
Agent the Troglodyte           St:18/02 Dx:16 Co:14 In:8 Wi:9 Ch:8 Lawful S:0   
Dlvl:1 $:0 HP:18(18) Pw:1(1) AC:8 Xp:1/0 T:73                                   

",0.0,False
123,northeast,"I need to get onto the shop square to pick up the rocks and sell them.
ACTION: northeast","message:
It's solid stone.

language observation:
dark area far north
stairs up far westsouthwest
dark area very near southeast and south
tame little dog adjacent north
dark area adjacent northeast, east, southwest, and west
southeast corner adjacent northwest

cursor:
Yourself a caveman
(x=27, y=10)

map:
                                                                                
                                                                                
                -----------                                                     
                |.........-#                                                    
                |.........|#                                                    
                |.........|#                                                    
                |..........##                                                   
                |.........|#                                                    
                ----.------d                                                    
                   ##      @                                                    
                   #       ##                                                   
               #####                                                            
               #                                                                
           ----.-----                                                           
           |........|  ##                                                       
           |.......<.### #                                                      
           |........|#####                                                      
           |.........#                                                          
           ----------                                                           
                                                                                
                                                                                
Agent the Troglodyte           St:18/02 Dx:16 Co:14 In:8 Wi:9 Ch:8 Lawful S:0   
Dlvl:1 $:0 HP:18(18) Pw:1(1) AC:8 Xp:1/0 T:73                                   

",0.0,False
124,south,"I cannot pick up the rocks to sell them because I am not on the same square. I will move south to be on the same square as the rocks.
ACTION: south","message:


language observation:
dark area far north
stairs up far westsouthwest
dark area very near east and southeast
dark area adjacent northeast, south, southwest, west, and northwest
tame little dog adjacent east

cursor:
Yourself a caveman
(x=27, y=11)

map:
                                                                                
                                                                                
                -----------                                                     
                |.........-#                                                    
                |.........|#                                                    
                |.........|#                                                    
                |..........##                                                   
                |.........|#                                                    
                ----.------#                                                    
                   ##      #                                                    
                   #       @d                                                   
               #####        #                                                   
               #                                                                
           ----.-----                                                           
           |........|  ##                                                       
           |.......<.### #                                                      
           |........|#####                                                      
           |.........#                                                          
           ----------                                                           
                                                                                
                                                                                
Agent the Troglodyte           St:18/02 Dx:16 Co:14 In:8 Wi:9 Ch:8 Lawful S:0   
Dlvl:1 $:0 HP:18(18) Pw:1(1) AC:8 Xp:1/0 T:74                                   

",0.0,False
125,pickup,"I am now on the same square as the rocks. I will pick them up.
ACTION: pickup","message:
There is nothing here to pick up.

language observation:
dark area far north
stairs up far westsouthwest
dark area very near east and southeast
dark area adjacent northeast, south, southwest, west, and northwest
tame little dog adjacent east

cursor:
Yourself a caveman
(x=27, y=11)

map:
                                                                                
                                                                                
                -----------                                                     
                |.........-#                                                    
                |.........|#                                                    
                |.........|#                                                    
                |..........##                                                   
                |.........|#                                                    
                ----.------#                                                    
                   ##      #                                                    
                   #       @d                                                   
               #####        #                                                   
               #                                                                
           ----.-----                                                           
           |........|  ##                                                       
           |.......<.### #                                                      
           |........|#####                                                      
           |.........#                                                          
           ----------                                                           
                                                                                
                                                                                
Agent the Troglodyte           St:18/02 Dx:16 Co:14 In:8 Wi:9 Ch:8 Lawful S:0   
Dlvl:1 $:0 HP:18(18) Pw:1(1) AC:8 Xp:1/0 T:74                                   

",0.0,False
