Step,Action,Reasoning,Observation,Reward,Done
40,west,"Okay, I've moved west again.

The language observation says:
dark area near east
vertical closed door near eastsoutheast
gnome corpse near southeast
dark area very near north and northwest
tame little dog very near east
stairs up very near southeast
dark area adjacent northeast and west
horizontal wall adjacent southeast, south, and southwest

The map shows:
                                ##                                              
                                 @#d#                                           
                              ------.--                                         
                              |....<..|                                         
                              |.......+                                         
                              |......%|                                         
                              ---------

I am at (33, 11). There are walls to the north and northeast. There is a closed door to the eastsoutheast. There are stairs up to the southeast. There is a gnome corpse to the southeast. There is a tame little dog to the east. There is a dark area to the east and west.

I could go up the stairs, but I want to explore this level more first.
I could try to open the closed door to the eastsoutheast, but it's locked.
I could try to pick up the gnome corpse, but I don't know if it's safe to eat.
There are dark areas to the east and west. I should explore those.

I have a +1 mace, a robe, a shield, potions of holy water, garlic, wolfsbane, spellbooks of cure blindness and stone to flesh, and a tooled horn.

I'm going to move west to explore the dark area.

ACTION: west","message:
It's solid stone.

language observation:
dark area near east
vertical closed door near eastsoutheast
gnome corpse near southeast
dark area very near north and northwest
tame little dog very near east
stairs up very near southeast
dark area adjacent northeast and west
horizontal wall adjacent southeast, south, and southwest

cursor:
Yourself a priestess
(x=33, y=11)

map:
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                ##                                              
                                 @#d#                                           
                              ------.--                                         
                              |....<..|                                         
                              |.......+                                         
                              |......%|                                         
                              ---------                                         
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
Agent the Aspirant             St:15 Dx:12 Co:11 In:9 Wi:19 Ch:9 Chaotic S:0    
Dlvl:1 $:0 HP:13(13) Pw:8(8) AC:7 Xp:1/0 T:27                                   

",0.0,False
41,east,"Previous plan:
Okay, I've moved west again, but I hit a wall. The message is ""It's solid stone."" This means I can't move any further west.

The language observation says:
dark area near east
vertical closed door near eastsoutheast
gnome corpse near southeast
dark area very near north and northwest
tame little dog very near east
stairs up very near southeast
dark area adjacent northeast and west
horizontal wall adjacent southeast, south, and southwest

The map shows:
                                ##                                              
                                 @#d#                                           
                              ------.--                                         
                              |....<..|                                         
                              |.......+                                         
                              |......%|                                         
                              ---------

I am at (33, 11). There are walls to the north and northeast. There is a closed door to the eastsoutheast. There are stairs up to the southeast. There is a gnome corpse to the southeast. There is a tame little dog to the east. There is a dark area to the east.

I could go up the stairs, but I want to explore this level more first.
I could try to open the closed door to the eastsoutheast, but it's locked.
I could try to pick up the gnome corpse, but I don't know if it's safe to eat.
There is a dark area to the east. I should explore that.

I have a +1 mace, a robe, a shield, potions of holy water, garlic, wolfsbane, spellbooks of cure blindness and stone to flesh, and a tooled horn.

I'm going to move east to explore the dark area.

ACTION: east","message:


language observation:
dark area near east
vertical closed door near eastsoutheast
gnome corpse near southsoutheast
stairs up very near southsoutheast
dark area very near west and northwest
dark area adjacent north and northeast
horizontal wall adjacent southeast, south, and southwest

cursor:
Yourself a priestess
(x=34, y=11)

map:
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                ##                                              
                                 #@##                                           
                              ------.--                                         
                              |....<..|                                         
                              |.......+                                         
                              |......%|                                         
                              ---------                                         
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
Agent the Aspirant             St:15 Dx:12 Co:11 In:9 Wi:19 Ch:9 Chaotic S:0    
Dlvl:1 $:0 HP:13(13) Pw:8(8) AC:7 Xp:1/0 T:28                                   

",0.0,False
42,southeast,"Okay, I've moved east again.

The language observation says:
dark area near east
vertical closed door near eastsoutheast
gnome corpse near southsoutheast
stairs up very near southsoutheast
dark area very near west and northwest
dark area adjacent north and northeast
horizontal wall adjacent southeast, south, and southwest

The map shows:
                                ##                                              
                                 #@##                                           
                              ------.--                                         
                              |....<..|                                         
                              |.......+                                         
                              |......%|                                         
                              ---------

I am at (34, 11). There are walls to the north and northeast. There is a closed door to the eastsoutheast. There are stairs up to the southsoutheast. There is a gnome corpse to the southsoutheast. There is a dark area to the west.

I could go up the stairs, but I want to explore this level more first.
I could try to open the closed door to the eastsoutheast, but it's locked.
I could try to pick up the gnome corpse, but I don't know if it's safe to eat.

I have a +1 mace, a robe, a shield, potions of holy water, garlic, wolfsbane, spellbooks of cure blindness and stone to flesh, and a tooled horn.

I'm going to go up the stairs.

ACTION: southeast","message:
It's a wall.

language observation:
dark area near east
vertical closed door near eastsoutheast
gnome corpse near southsoutheast
stairs up very near southsoutheast
dark area very near west and northwest
dark area adjacent north and northeast
horizontal wall adjacent southeast, south, and southwest

cursor:
Yourself a priestess
(x=34, y=11)

map:
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                ##                                              
                                 #@##                                           
                              ------.--                                         
                              |....<..|                                         
                              |.......+                                         
                              |......%|                                         
                              ---------                                         
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
Agent the Aspirant             St:15 Dx:12 Co:11 In:9 Wi:19 Ch:9 Chaotic S:0    
Dlvl:1 $:0 HP:13(13) Pw:8(8) AC:7 Xp:1/0 T:28                                   

",0.0,False
43,southeast,"Previous plan:
Okay, I've moved east again, but I hit a wall. The message is ""It's a wall."" This means I can't move any further southeast.

The language observation says:
dark area near east
vertical closed door near eastsoutheast
gnome corpse near southsoutheast
stairs up very near southsoutheast
dark area very near west and northwest
dark area adjacent north and northeast
horizontal wall adjacent southeast, south, and southwest

The map shows:
                                ##                                              
                                 #@##                                           
                              ------.--                                         
                              |....<..|                                         
                              |.......+                                         
                              |......%|                                         
                              ---------

I am at (34, 11). There are walls to the north and northeast. There is a closed door to the eastsoutheast. There are stairs up to the southsoutheast. There is a gnome corpse to the southsoutheast. There is a dark area to the west.

I could go up the stairs, but I want to explore this level more first.
I could try to open the closed door to the eastsoutheast, but it's locked.
I could try to pick up the gnome corpse, but I don't know if it's safe to eat.

I have a +1 mace, a robe, a shield, potions of holy water, garlic, wolfsbane, spellbooks of cure blindness and stone to flesh, and a tooled horn.

I'm going to go up the stairs.

The stairs are to the southsoutheast.

ACTION: southeast","message:
It's a wall.

language observation:
dark area near east
vertical closed door near eastsoutheast
gnome corpse near southsoutheast
stairs up very near southsoutheast
dark area very near west and northwest
dark area adjacent north and northeast
horizontal wall adjacent southeast, south, and southwest

cursor:
Yourself a priestess
(x=34, y=11)

map:
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                ##                                              
                                 #@##                                           
                              ------.--                                         
                              |....<..|                                         
                              |.......+                                         
                              |......%|                                         
                              ---------                                         
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
Agent the Aspirant             St:15 Dx:12 Co:11 In:9 Wi:19 Ch:9 Chaotic S:0    
Dlvl:1 $:0 HP:13(13) Pw:8(8) AC:7 Xp:1/0 T:28                                   

",0.0,False
44,south,"Okay, I've hit a wall trying to move southeast. I need to re-evaluate my plan.

The language observation says:
dark area near east
vertical closed door near eastsoutheast
gnome corpse near southsoutheast
stairs up very near southsoutheast
dark area very near west and northwest
dark area adjacent north and northeast
horizontal wall adjacent southeast, south, and southwest

The map shows:
                                ##                                              
                                 #@##                                           
                              ------.--                                         
                              |....<..|                                         
                              |.......+                                         
                              |......%|                                         
                              ---------

I am at (34, 11). There are walls to the north and northeast. There is a closed door to the eastsoutheast. There are stairs up to the southsoutheast. There is a gnome corpse to the southsoutheast. There is a dark area to the west.

I could go up the stairs, but I want to explore this level more first.
I could try to open the closed door to the eastsoutheast, but it's locked.
I could try to pick up the gnome corpse, but I don't know if it's safe to eat.

I have a +1 mace, a robe, a shield, potions of holy water, garlic, wolfsbane, spellbooks of cure blindness and stone to flesh, and a tooled horn.

I'm going to go up the stairs.

The stairs are to the southsoutheast. I was trying to move directly southeast, but there's a wall there. I need to move south first, then east.

ACTION: south","message:
It's a wall.

language observation:
dark area near east
vertical closed door near eastsoutheast
gnome corpse near southsoutheast
stairs up very near southsoutheast
dark area very near west and northwest
dark area adjacent north and northeast
horizontal wall adjacent southeast, south, and southwest

cursor:
Yourself a priestess
(x=34, y=11)

map:
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                ##                                              
                                 #@##                                           
                              ------.--                                         
                              |....<..|                                         
                              |.......+                                         
                              |......%|                                         
                              ---------                                         
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
Agent the Aspirant             St:15 Dx:12 Co:11 In:9 Wi:19 Ch:9 Chaotic S:0    
Dlvl:1 $:0 HP:13(13) Pw:8(8) AC:7 Xp:1/0 T:28                                   

",0.0,False
45,east,"Previous plan:
Okay, I've hit a wall trying to move south. I need to re-evaluate my plan.

The language observation says:
dark area near east
vertical closed door near eastsoutheast
gnome corpse near southsoutheast
stairs up very near southsoutheast
dark area very near west and northwest
dark area adjacent north and northeast
horizontal wall adjacent southeast, south, and southwest

The map shows:
                                ##                                              
                                 #@##                                           
                              ------.--                                         
                              |....<..|                                         
                              |.......+                                         
                              |......%|                                         
                              ---------

I am at (34, 11). There are walls to the north and northeast. There is a closed door to the eastsoutheast. There are stairs up to the southsoutheast. There is a gnome corpse to the southsoutheast. There is a dark area to the west.

I could go up the stairs, but I want to explore this level more first.
I could try to open the closed door to the eastsoutheast, but it's locked.
I could try to pick up the gnome corpse, but I don't know if it's safe to eat.

I have a +1 mace, a robe, a shield, potions of holy water, garlic, wolfsbane, spellbooks of cure blindness and stone to flesh, and a tooled horn.

I'm going to go up the stairs.

The stairs are to the southsoutheast. I was trying to move directly south, but there's a wall there. I need to move east first, then south.

ACTION: east","message:


language observation:
vertical closed door near southeast
dark area near southeast and west
gnome corpse near southsoutheast
dark area very near east
stairs up very near south
dark area adjacent north, northeast, and northwest
tame little dog adjacent east
doorway adjacent southeast
horizontal wall adjacent south and southwest

cursor:
Yourself a priestess
(x=35, y=11)

map:
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                ##                                              
                                 ##@d                                           
                              ------.--                                         
                              |....<..|                                         
                              |.......+                                         
                              |......%|                                         
                              ---------                                         
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
Agent the Aspirant             St:15 Dx:12 Co:11 In:9 Wi:19 Ch:9 Chaotic S:0    
Dlvl:1 $:0 HP:13(13) Pw:8(8) AC:7 Xp:1/0 T:29                                   

",0.0,False
46,south,"Okay, I've moved east again.

The language observation says:
vertical closed door near southeast
dark area near southeast and west
gnome corpse near southsoutheast
dark area very near east
stairs up very near south
dark area adjacent north, northeast, and northwest
tame little dog adjacent east
doorway adjacent southeast
horizontal wall adjacent south and southwest

The map shows:
                                ##                                              
                                 ##@d                                           
                              ------.--                                         
                              |....<..|                                         
                              |.......+                                         
                              |......%|                                         
                              ---------

I am at (35, 11). There are walls to the north and northeast. There is a closed door to the southeast. There are stairs up to the southsoutheast. There is a gnome corpse to the southsoutheast. There is a dark area to the west. There is a tame little dog to the east.

I could go up the stairs, but I want to explore this level more first.
I could try to open the closed door to the southeast, but it's locked.
I could try to pick up the gnome corpse, but I don't know if it's safe to eat.

I have a +1 mace, a robe, a shield, potions of holy water, garlic, wolfsbane, spellbooks of cure blindness and stone to flesh, and a tooled horn.

I'm going to go up the stairs.

The stairs are to the southsoutheast. I was trying to move directly south, but there's a wall there. I need to move east first, then south.

I'm going to move south.

ACTION: south","message:
It's a wall.

language observation:
vertical closed door near southeast
dark area near southeast and west
gnome corpse near southsoutheast
dark area very near east
stairs up very near south
dark area adjacent north, northeast, and northwest
tame little dog adjacent east
doorway adjacent southeast
horizontal wall adjacent south and southwest

cursor:
Yourself a priestess
(x=35, y=11)

map:
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                ##                                              
                                 ##@d                                           
                              ------.--                                         
                              |....<..|                                         
                              |.......+                                         
                              |......%|                                         
                              ---------                                         
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
Agent the Aspirant             St:15 Dx:12 Co:11 In:9 Wi:19 Ch:9 Chaotic S:0    
Dlvl:1 $:0 HP:13(13) Pw:8(8) AC:7 Xp:1/0 T:29                                   

",0.0,False
47,east,"Okay, I've hit a wall trying to move south. I need to re-evaluate my plan.

The language observation says:
vertical closed door near southeast
dark area near southeast and west
gnome corpse near southsoutheast
dark area very near east
stairs up very near south
dark area adjacent north, northeast, and northwest
tame little dog adjacent east
doorway adjacent southeast
horizontal wall adjacent south and southwest

The map shows:
                                ##                                              
                                 ##@d                                           
                              ------.--                                         
                              |....<..|                                         
                              |.......+                                         
                              |......%|                                         
                              ---------

I am at (35, 11). There are walls to the north and northeast. There is a closed door to the southeast. There are stairs up to the southsoutheast. There is a gnome corpse to the southsoutheast. There is a dark area to the west. There is a tame little dog to the east.

I could go up the stairs, but I want to explore this level more first.
I could try to open the closed door to the southeast, but it's locked.
I could try to pick up the gnome corpse, but I don't know if it's safe to eat.

I have a +1 mace, a robe, a shield, potions of holy water, garlic, wolfsbane, spellbooks of cure blindness and stone to flesh, and a tooled horn.

I'm going to go up the stairs.

The stairs are to the southsoutheast. I was trying to move directly south, but there's a wall there. I need to move east first, then south.

I'm going to move south.

I'm going to move east first, then south.

ACTION: east","message:
You swap places with your little dog.

language observation:
vertical closed door near southsoutheast
gnome corpse near southsoutheast
horizontal wall near south
dark area near west
stairs up very near southsouthwest
tame little dog very near west
dark area adjacent north, northeast, east, and northwest
horizontal wall adjacent southeast and southwest
doorway adjacent south

cursor:
Yourself a priestess
(x=36, y=11)

map:
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                ##                                              
                                 #d#@                                           
                              ------.--                                         
                              |....<..|                                         
                              |.......+                                         
                              |......%|                                         
                              ---------                                         
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
Agent the Aspirant             St:15 Dx:12 Co:11 In:9 Wi:19 Ch:9 Chaotic S:0    
Dlvl:1 $:0 HP:13(13) Pw:8(8) AC:7 Xp:1/0 T:30                                   

",0.0,False
48,southwest,"Okay, I've swapped places with my little dog.

The language observation says:
vertical closed door near southsoutheast
gnome corpse near southsoutheast
horizontal wall near south
dark area near west
stairs up very near southsouthwest
tame little dog very near west
dark area adjacent north, northeast, east, and northwest
horizontal wall adjacent southeast and southwest
doorway adjacent south

The map shows:
                                ##                                              
                                 #d#@                                           
                              ------.--                                         
                              |....<..|                                         
                              |.......+                                         
                              |......%|                                         
                              ---------

I am at (36, 11). There are walls to the north and northeast. There is a closed door to the southeast. There are stairs up to the southsouthwest. There is a gnome corpse to the southsoutheast. There is a dark area to the west. There is a tame little dog to the west.

I could go up the stairs, but I want to explore this level more first.
I could try to open the closed door to the southeast, but it's locked.
I could try to pick up the gnome corpse, but I don't know if it's safe to eat.

I have a +1 mace, a robe, a shield, potions of holy water, garlic, wolfsbane, spellbooks of cure blindness and stone to flesh, and a tooled horn.

I'm going to go up the stairs.

The stairs are to the southsouthwest. I was trying to move directly south, but there's a wall there. I need to move east first, then south.

I'm going to move southsouthwest.

ACTION: southwest","message:
It's a wall.

language observation:
vertical closed door near southsoutheast
gnome corpse near southsoutheast
horizontal wall near south
dark area near west
stairs up very near southsouthwest
tame little dog very near west
dark area adjacent north, northeast, east, and northwest
horizontal wall adjacent southeast and southwest
doorway adjacent south

cursor:
Yourself a priestess
(x=36, y=11)

map:
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                ##                                              
                                 #d#@                                           
                              ------.--                                         
                              |....<..|                                         
                              |.......+                                         
                              |......%|                                         
                              ---------                                         
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
Agent the Aspirant             St:15 Dx:12 Co:11 In:9 Wi:19 Ch:9 Chaotic S:0    
Dlvl:1 $:0 HP:13(13) Pw:8(8) AC:7 Xp:1/0 T:30                                   

",0.0,False
49,east,"Okay, I've swapped places with my little dog again. I'm still trying to get to the stairs up, which are to the southsoutheast. I'm at (36, 11). There's a wall to the south and southwest.

I need to move southsoutheast. I can't move directly there because there's a wall to the south. I need to move east first, then south.

I'm going to move east.

ACTION: east","message:
It's solid stone.

language observation:
vertical closed door near southsoutheast
gnome corpse near southsoutheast
horizontal wall near south
dark area near west
stairs up very near southsouthwest
tame little dog very near west
dark area adjacent north, northeast, east, and northwest
horizontal wall adjacent southeast and southwest
doorway adjacent south

cursor:
Yourself a priestess
(x=36, y=11)

map:
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                ##                                              
                                 #d#@                                           
                              ------.--                                         
                              |....<..|                                         
                              |.......+                                         
                              |......%|                                         
                              ---------                                         
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
Agent the Aspirant             St:15 Dx:12 Co:11 In:9 Wi:19 Ch:9 Chaotic S:0    
Dlvl:1 $:0 HP:13(13) Pw:8(8) AC:7 Xp:1/0 T:30                                   

",0.0,False
50,open,"Okay, I'm still trying to get to the stairs up, which are to the southsoutheast. I'm at (36, 11). There's a wall to the south and southwest.

I need to move southsoutheast. I can't move directly there because there's a wall to the south. I need to move east first, then south.

I'm going to move east. But it's solid stone.

I need to re-evaluate. The stairs are to the southsoutheast. I'm at (36, 11). There's a wall to the south and southwest. There's a closed door to the southeast.

I could try to open the closed door to the southeast, but it's locked.
I could try to pick up the gnome corpse, but I don't know if it's safe to eat.

I'm going to try to open the door.

ACTION: open","message:
In what direction?

language observation:
vertical closed door near southsoutheast
gnome corpse near southsoutheast
horizontal wall near south
dark area near west
stairs up very near southsouthwest
tame little dog very near west
dark area adjacent north, northeast, east, and northwest
horizontal wall adjacent southeast and southwest
doorway adjacent south

cursor:

(x=19, y=0)

map:
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                ##                                              
                                 #d#@                                           
                              ------.--                                         
                              |....<..|                                         
                              |.......+                                         
                              |......%|                                         
                              ---------                                         
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
Agent the Aspirant             St:15 Dx:12 Co:11 In:9 Wi:19 Ch:9 Chaotic S:0    
Dlvl:1 $:0 HP:13(13) Pw:8(8) AC:7 Xp:1/0 T:30                                   

",0.0,False
51,southeast,"Okay, I need to open the door to the southeast. The game is asking me for a direction.

Valid directions are: north, east, south, west, northeast, southeast, southwest, northwest, far north, far east, far south, far west, far northeast, far southeast, far southwest, far northwest, up, down.

The door is to the southeast.

ACTION: southeast","message:
You see no door there.

language observation:
vertical closed door near southsoutheast
gnome corpse near southsoutheast
horizontal wall near south
dark area near west
stairs up very near southsouthwest
tame little dog very near west
dark area adjacent north, northeast, east, and northwest
horizontal wall adjacent southeast and southwest
doorway adjacent south

cursor:
Yourself a priestess
(x=36, y=11)

map:
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                ##                                              
                                 #d#@                                           
                              ------.--                                         
                              |....<..|                                         
                              |.......+                                         
                              |......%|                                         
                              ---------                                         
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
Agent the Aspirant             St:15 Dx:12 Co:11 In:9 Wi:19 Ch:9 Chaotic S:0    
Dlvl:1 $:0 HP:13(13) Pw:8(8) AC:7 Xp:1/0 T:30                                   

",0.0,False
52,open,"Okay, I tried to open the door to the southeast, but the game says ""You see no door there."" This is confusing because the language observation says ""vertical closed door near southsoutheast"". The map shows ""d"" to the southeast.

I must be misunderstanding something. Perhaps the door is actually to the south. The language observation also says ""doorway adjacent south"".

I'm going to try to open the door to the south.

ACTION: open","message:
In what direction?

language observation:
vertical closed door near southsoutheast
gnome corpse near southsoutheast
horizontal wall near south
dark area near west
stairs up very near southsouthwest
tame little dog very near west
dark area adjacent north, northeast, east, and northwest
horizontal wall adjacent southeast and southwest
doorway adjacent south

cursor:

(x=19, y=0)

map:
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                ##                                              
                                 #d#@                                           
                              ------.--                                         
                              |....<..|                                         
                              |.......+                                         
                              |......%|                                         
                              ---------                                         
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
Agent the Aspirant             St:15 Dx:12 Co:11 In:9 Wi:19 Ch:9 Chaotic S:0    
Dlvl:1 $:0 HP:13(13) Pw:8(8) AC:7 Xp:1/0 T:30                                   

",0.0,False
